id,name,type,desc,atk,def,level,race,attribute,archetype,image_url,image_path,simplified_type,image_id
96156729,Windwitch Chimes,Spell Card,"Target 1 ""Windwitch"" monster you control; Special Summon 1 ""Windwitch"" monster with a different name from your Deck in Defense Position. You can only activate 1 ""Windwitch Chimes"" per turn. You cannot Special Summon monsters the turn you activate this card, except WIND monsters.",0,0,0,Normal,Unknown,Windwitch,https://images.ygoprodeck.com/images/cards_cropped/96156729.jpg,training_data_final/training_images/96156729.jpg,spell,96156729.jpg
11813722,Barkion's Bark,Spell Card,"Activate only if you control a face-up ""Naturia"" monster. Your opponent cannot activate Trap Cards this turn.",0,0,0,Normal,Unknown,Naturia,https://images.ygoprodeck.com/images/cards_cropped/11813722.jpg,training_data_final/training_images/11813722.jpg,spell,11813722.jpg
85852291,Magical Mallet,Spell Card,"Shuffle any number of cards from your hand into the Deck, then draw that same number of cards.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/85852291.jpg,training_data_final/training_images/85852291.jpg,spell,85852291.jpg
76714458,Spell of Pain,Spell Card,"When your opponent activates a card or effect that would inflict effect damage to you: Your opponent takes the effect damage from that card or effect, instead.",0,0,0,Quick-Play,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/76714458.jpg,training_data_final/training_images/76714458.jpg,spell,76714458.jpg
4230620,Psi-Station,Spell Card,When a Psychic-Type monster is Normal Summoned: You can pay 500 LP; increase its Level by 1 and ATK by 300. (This remains even if this card leaves the field.),0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/4230620.jpg,training_data_final/training_images/4230620.jpg,spell,4230620.jpg
62188962,Vampire Kingdom,Spell Card,"Zombie-Type monsters gain 500 ATK during damage calculation only. Once per turn, when a card(s) is sent from your opponent's Deck to the Graveyard: Target 1 card on the field; send 1 DARK ""Vampire"" monster from your hand or Deck to the Graveyard, and if you do, destroy that target.",0,0,0,Field,Unknown,Vampire,https://images.ygoprodeck.com/images/cards_cropped/62188962.jpg,training_data_final/training_images/62188962.jpg,spell,62188962.jpg
27813661,Sky Iris,Spell Card,"Your opponent cannot target ""Magician"", ""Performapal"", or ""Odd-Eyes"" cards in your Pendulum Zones with card effects. You can target 1 other face-up card you control; destroy it, and if you do, add 1 ""Odd-Eyes"" card from your Deck to your hand. You can only use this effect of ""Sky Iris"" once per turn.",0,0,0,Field,Unknown,Odd-Eyes,https://images.ygoprodeck.com/images/cards_cropped/27813661.jpg,training_data_final/training_images/27813661.jpg,spell,27813661.jpg
30653113,Blessings of the Nile,Spell Card,"Each time card(s) are discarded from your hand to the Graveyard by the effect of a card controlled by your opponent, increase your Life Points by 1000 points.",0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/30653113.jpg,training_data_final/training_images/30653113.jpg,spell,30653113.jpg
3972721,Greed Grado,Spell Card,"Activate only if you destroyed a face-up Synchro Monster controlled by your opponent this turn, either by battle or by a card effect. Draw 2 cards.",0,0,0,Quick-Play,Unknown,Greed,https://images.ygoprodeck.com/images/cards_cropped/3972721.jpg,training_data_final/training_images/3972721.jpg,spell,3972721.jpg
33244944,Contract with Exodia,Spell Card,"If you have all 5 of ""Exodia the Forbidden One"", ""Right Arm of the Forbidden One"", ""Left Arm of the Forbidden One"", ""Right Leg of the Forbidden One"", and ""Left Leg of the Forbidden One"" in your Graveyard: Special Summon 1 ""Exodia Necross"" from your hand.",0,0,0,Normal,Unknown,Exodia,https://images.ygoprodeck.com/images/cards_cropped/33244944.jpg,training_data_final/training_images/33244944.jpg,spell,33244944.jpg
47436247,Shien's Dojo,Spell Card,"Each time a ""Six Samurai"" monster(s) is Normal or Special Summoned, place 1 Bushido Counter on this card. You can send this card to the GY; Special Summon 1 ""Six Samurai"" or ""Shien"" Effect Monster from your Main Deck, whose Level is less than or equal to the number of Bushido Counters on this card.",0,0,0,Continuous,Unknown,Six Samurai,https://images.ygoprodeck.com/images/cards_cropped/47436247.jpg,training_data_final/training_images/47436247.jpg,spell,47436247.jpg
68005187,Soul Exchange,Spell Card,"Target 1 monster your opponent controls; this turn, if you Tribute a monster, you must Tribute that target, as if you controlled it. You cannot conduct your Battle Phase the turn you activate this card.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/68005187.jpg,training_data_final/training_images/68005187.jpg,spell,68005187.jpg
65659181,Vylon Polytope,Spell Card,"Target any number of ""Vylon"" Monster Cards you control that are Equip Cards; Special Summon them in face-up Defense Position. Banish them when they leave the field.",0,0,0,Quick-Play,Unknown,Vylon,https://images.ygoprodeck.com/images/cards_cropped/65659181.jpg,training_data_final/training_images/65659181.jpg,spell,65659181.jpg
35815783,Magikey World,Spell Card,"When this card is activated: You can add 1 ""Magikey"" monster from your Deck to your hand. The first time each non-Token Normal Monster you control would be destroyed by battle or card effect each turn, it is not destroyed. During your Main Phase: You can add 1 ""Magikey Maftea"" from your Deck to your hand, then place 1 card from your hand on the bottom of the Deck. You can only use this effect of ""Magikey World"" once per turn. You can only activate 1 ""Magikey World"" per turn.",0,0,0,Field,Unknown,Magikey,https://images.ygoprodeck.com/images/cards_cropped/35815783.jpg,training_data_final/training_images/35815783.jpg,spell,35815783.jpg
59054773,Ignister A.I.Land,Spell Card,"If you control no monsters in your Main Monster Zone: You can Special Summon 1 Level 4 or lower ""@Ignister"" monster from your hand, but for the rest of this turn, you cannot Special Summon monsters with the same original Attribute by the effect of ""Ignister A.I.Land"", also you cannot Special Summon monsters, except Cyberse monsters (even if this card leaves the field). If this card is in your GY: You can banish 1 ""@Ignister"" monster from your GY; Set this card. You can only use this effect of ""Ignister A.I.Land"" once per turn.",0,0,0,Field,Unknown,@Ignister,https://images.ygoprodeck.com/images/cards_cropped/59054773.jpg,training_data_final/training_images/59054773.jpg,spell,59054773.jpg
74329404,D - Formation,Spell Card,"Each time a face-up ""Destiny HERO"" monster(s) you control is destroyed, place 1 D Counter on this card for each of those monsters. When you Normal or Special Summon a monster during your Main Phase: You can send this card with 2 or more D Counters to the Graveyard; add up to 2 cards from your Deck and/or Graveyard to your hand, with the same name as that monster.",0,0,0,Continuous,Unknown,Destiny HERO,https://images.ygoprodeck.com/images/cards_cropped/74329404.jpg,training_data_final/training_images/74329404.jpg,spell,74329404.jpg
67775894,Wonder Wand,Spell Card,Equip only to a Spellcaster monster. It gains 500 ATK. If you control the equipped monster and this card: You can send both to the GY; draw 2 cards.,0,0,0,Equip,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/67775894.jpg,training_data_final/training_images/67775894.jpg,spell,67775894.jpg
19059929,Fire Formation - Gyokkou,Spell Card,"Activate this card by targeting 1 Set Spell/Trap Card your opponent controls. Your opponent cannot activate the targeted card in response to this card's activation. While this card is face-up on the field, that Set card cannot be activated. All Beast-Warrior-Type monsters you control gain 100 ATK.",0,0,0,Continuous,Unknown,Fire Formation,https://images.ygoprodeck.com/images/cards_cropped/19059929.jpg,training_data_final/training_images/19059929.jpg,spell,19059929.jpg
69257165,Mind Pollutant,Spell Card,Discard 1 monster to target 1 monster of that Level your opponent controls; take control of that target until the End Phase.,0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/69257165.jpg,training_data_final/training_images/69257165.jpg,spell,69257165.jpg
31444249,Void Imagination,Spell Card,"""Infernoid"" monsters you control whose original Levels are 2 or higher become Level 1 and all battle damage they inflict to your opponent is halved. You can send this card to the Graveyard; Fusion Summon 1 ""Infernoid"" Fusion Monster from your Extra Deck, using monsters from your hand or your side of the field as Fusion Materials. If your opponent controls a monster that was Special Summoned from the Extra Deck, and you do not, you can also use up to 6 monsters in your Deck as Fusion Materials.",0,0,0,Continuous,Unknown,Infernoid,https://images.ygoprodeck.com/images/cards_cropped/31444249.jpg,training_data_final/training_images/31444249.jpg,spell,31444249.jpg
1372887,Shared Ride,Spell Card,"For the rest of this turn, each time a card(s) is added from the Main Deck or GY to your opponent's hand, except by drawing them, you immediately draw 1 card. You can only activate 1 ""Shared Ride"" per turn.",0,0,0,Quick-Play,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/1372887.jpg,training_data_final/training_images/1372887.jpg,spell,1372887.jpg
19671102,Stairs of Mail,Spell Card,"During your Main Phase: You can activate this effect; discard 1 ""Tindangle"" card, and if you do, apply 1 of these effects.
● Change 1 face-down Defense Position monster you control to face-up Attack Position.
● Change 1 face-up Attack Position monster you control to face-down Defense Position.
This turn, you cannot discard another card with the same name for the effect of ""Stairs of Mail"" (even if this card leaves the field).",0,0,0,Continuous,Unknown,Tindangle,https://images.ygoprodeck.com/images/cards_cropped/19671102.jpg,training_data_final/training_images/19671102.jpg,spell,19671102.jpg
86196216,Rank-Up-Magic Doom Double Force,Spell Card,"Target 1 ""Raidraptor"" Xyz Monster in your Graveyard that was destroyed by battle and sent there this turn; Special Summon it, then Special Summon from your Extra Deck, 1 Xyz Monster that has twice the Rank of that monster, by using it as the Xyz Material. (This Special Summon is treated as an Xyz Summon.)",0,0,0,Quick-Play,Unknown,Raidraptor,https://images.ygoprodeck.com/images/cards_cropped/86196216.jpg,training_data_final/training_images/86196216.jpg,spell,86196216.jpg
16471775,Ursarctic Departure,Spell Card,"Discard 1 card; add 2 ""Ursarctic"" monsters from your Deck to your hand. If you would Tribute a monster(s) to activate an ""Ursarctic"" monster's effect, except the turn this card was sent to the GY, you can banish this card from your GY instead. You can only use each effect of ""Ursarctic Departure"" once per turn.",0,0,0,Normal,Unknown,Ursarctic,https://images.ygoprodeck.com/images/cards_cropped/16471775.jpg,training_data_final/training_images/16471775.jpg,spell,16471775.jpg
25845518,Dragunity Glow,Spell Card,"Add 1 Level 5 or higher ""Dragunity"" monster from your Deck or GY to your hand. You can banish this card from your GY, then target 1 Monster Card in your Spell & Trap Zone equipped to a ""Dragunity"" monster; Special Summon it in Defense Position. You can only use each effect of ""Dragunity Glow"" once per turn.",0,0,0,Normal,Unknown,Dragunity,https://images.ygoprodeck.com/images/cards_cropped/25845518.jpg,training_data_final/training_images/25845518.jpg,spell,25845518.jpg
54693926,Dark Ruler No More,Spell Card,"Negate the effects of all face-up monsters your opponent currently controls, until the end of this turn, also, for the rest of this turn after this card resolves, your opponent takes no damage. Neither player can activate monster effects in response to this card's activation.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/54693926.jpg,training_data_final/training_images/54693926.jpg,spell,54693926.jpg
